globalTracer.robotStartMode_Info: [0.066] Sat Apr 09 08:26:57 PDT 2022: ***** TELEOP_MODE *****
globalTracer.startCompetition_Warn: TELEOP_MODE took too long (0.105s)
globalTracer.zeroClimber_Info: [2.136] RetractClimber: currPos=29.7
globalTracer.triggerEvent_Info: TrcMotor encoder reset! motor=Climber.motor,pos=-2318.00
globalTracer.triggerEvent_Info: TrcMotor encoder reset! motor=Climber.motor,pos=-1426.00
globalTracer.triggerEvent_Info: TrcMotor encoder reset! motor=Climber.motor,pos=-6346.00
globalTracer.triggerEvent_Info: TrcMotor encoder reset! motor=Climber.motor,pos=-7201.00
globalTracer.triggerEvent_Info: TrcMotor encoder reset! motor=Climber.motor,pos=-6275.00
globalTracer.triggerEvent_Info: TrcMotor encoder reset! motor=Climber.motor,pos=-10356.00
globalTracer.triggerEvent_Info: TrcMotor encoder reset! motor=Climber.motor,pos=-8276.00
globalTracer.startCompetition_Info: *** Transitioning from TELEOP_MODE to DISABLED_MODE ***
globalTracer.cancel_Info: [0.015] Canceling: currOwner=null
globalTracer.robotStopMode_Info: TotalEnergy=0.000Wh (0.00%)
globalTracer.FrcRobotBase_Info: (TELEOP_MODE->DISABLED_MODE) Performance Metrics: ContinuousLoopCount=27378, PeriodicLoopCount=1544
globalTracer.FrcRobotBase_Info: RobotInit=4.679332, PrevModeStopTask=0.011919, PrevStopMode=0.001206, PrevRobotStopMode=0.030680, RobotStartMode=0.055160, startMode=0.000259, startTask=0.000044
globalTracer.FrcRobotBase_Info: PreContinuousTask(Avg/Max)=0.000106/0.018663
globalTracer.FrcRobotBase_Info: PrePeriodicTask(Avg/Max)=0.000203/0.006912
globalTracer.FrcRobotBase_Info: RunContinuous(Avg/Max)=0.000010/0.004120
globalTracer.FrcRobotBase_Info: RunPeriodic(Avg/Max)=0.000862/0.014310
globalTracer.FrcRobotBase_Info: PostContinuousTask(Avg/Max)=0.000064/0.012444
globalTracer.FrcRobotBase_Info: PostPeriodicTask(Avg/Max)=0.000067/0.004540
globalTracer.FrcRobotBase_Info: Updates(Avg/Max)=0.013906/0.016918
globalTracer.TaskPerformance_Info: DriverController.buttonEvent: Start=0.000000/0.000000, Stop=0.000000/0.000000, PrePeriodic=0.000021/0.020084, PostPeriodic=0.000000/0.000000, PreContinuous=0.000000/0.000000, PostContinous=0.000000/0.000000, Standalone=0.000000/0.000000, Input=0.000000/0.000000, Output=0.000000/0.000000
globalTracer.TaskPerformance_Info: DriverLeftStick.buttonEvent: Start=0.000000/0.000000, Stop=0.000000/0.000000, PrePeriodic=0.000015/0.020084, PostPeriodic=0.000000/0.000000, PreContinuous=0.000000/0.000000, PostContinous=0.000000/0.000000, Standalone=0.000000/0.000000, Input=0.000000/0.000000, Output=0.000000/0.000000
globalTracer.TaskPerformance_Info: operatorStick.buttonEvent: Start=0.000000/0.000000, Stop=0.000000/0.000000, PrePeriodic=0.000013/0.020084, PostPeriodic=0.000000/0.000000, PreContinuous=0.000000/0.000000, PostContinous=0.000000/0.000000, Standalone=0.000000/0.000000, Input=0.000000/0.000000, Output=0.000000/0.000000
globalTracer.TaskPerformance_Info: buttonPanel.buttonEvent: Start=0.000000/0.000000, Stop=0.000000/0.000000, PrePeriodic=0.000013/0.020084, PostPeriodic=0.000000/0.000000, PreContinuous=0.000000/0.000000, PostContinous=0.000000/0.000000, Standalone=0.000000/0.000000, Input=0.000000/0.000000, Output=0.000000/0.000000
globalTracer.TaskPerformance_Info: switchPanel.buttonEvent: Start=0.000000/0.000000, Stop=0.000000/0.000000, PrePeriodic=0.000009/0.020084, PostPeriodic=0.000000/0.000000, PreContinuous=0.000000/0.000000, PostContinous=0.000000/0.000000, Standalone=0.000000/0.000000, Input=0.000000/0.000000, Output=0.000000/0.000000
globalTracer.TaskPerformance_Info: FrcPdp.energyUsedTask: Start=0.000000/0.000000, Stop=0.000000/0.000000, PrePeriodic=0.000000/0.000000, PostPeriodic=0.000000/0.000000, PreContinuous=0.000000/0.000000, PostContinous=0.000000/0.000000, Standalone=0.000000/0.000000, Input=0.000000/0.000000, Output=0.000000/0.000000
globalTracer.TaskPerformance_Info: TrcRobotBattery.robotBatteryTask: Start=0.000000/0.000000, Stop=0.000000/0.000000, PrePeriodic=0.000000/0.000000, PostPeriodic=0.000000/0.000000, PreContinuous=0.000000/0.000000, PostContinous=0.000000/0.000000, Standalone=0.000000/0.000000, Input=0.000000/0.000000, Output=0.000000/0.000000
globalTracer.triggerEvent_Info: TrcMotor encoder reset! motor=Climber.motor,pos=-8904.00
globalTracer.TaskPerformance_Info: TrcMotor.odometryTask: Start=0.000000/0.000000, Stop=0.000000/0.000000, PrePeriodic=0.000000/0.000000, PostPeriodic=0.000000/0.000000, PreContinuous=0.000000/0.000000, PostContinous=0.000000/0.000000, Standalone=0.000018/0.000038, Input=0.000000/0.000000, Output=0.000000/0.000000
globalTracer.TaskPerformance_Info: lfDrive.cleanupTask: Start=0.000000/0.000000, Stop=0.004440/62.865080, PrePeriodic=0.000000/0.000000, PostPeriodic=0.000000/0.000000, PreContinuous=0.000000/0.000000, PostContinous=0.000000/0.000000, Standalone=0.000000/0.000000, Input=0.000000/0.000000, Output=0.000000/0.000000
globalTracer.TaskPerformance_Info: lfDrive.velCtrlTask: Start=0.000000/0.000000, Stop=0.000000/0.000000, PrePeriodic=0.000000/0.000000, PostPeriodic=0.000000/0.000000, PreContinuous=0.000000/0.000000, PostContinous=0.000000/0.000000, Standalone=0.000000/0.000000, Input=0.000000/0.000000, Output=0.000000/0.000000
